"","Date","OC_ID","Trial_Type","Movement_Type","Distance_of_Movement","Duration","Speed","Speed_per_Bodylength","Bearing_Change","Avg_Bearing_vs_Heading","Avg_Bearing_vs_Heading_Change","Avg_Directness_Difference","NewDates"
"168","8_7",12,4,1,2.94776424820137,3.11666666666667,0.945806710652847,0.010112378441187,0.771045770104985,0.149597956852415,-0.0716642333615499,0.160979568255314,14
"169","8_7",14,4,1,152.410514169913,1.1,138.555012881739,1.01284088762544,-0.00164888895464355,2.89095763400683,0.0682336686771939,-0.101054770633535,14
"170","8_7",14,4,2,11.0535716441624,0.55,20.0974029893862,0.146912558841231,-0.0829809501974361,2.26866546054361,-0.016455835997935,0.596029206754591,14
"171","8_7",16,4,1,94.4944310620229,1.46666666666667,64.428021178652,0.560276791833361,0.2376070279925,-1.52411627991155,0.844347292148422,0.382257850053975,14
"172","8_7",16,4,2,6.63237800965618,0.55,12.0588691084658,0.104865932146125,-0.0948721144853233,1.54513822283576,0.204498429533785,-1.26174374958013,14
"173","8_7",17,4,1,21.4777584920717,1.28333333333333,16.7359157081078,0.177090829430789,0.138362733841727,1.06949162600832,-0.681004249922748,0.0507908175725463,14
"174","8_7",19,4,1,14.0398281780239,1.83333333333333,7.65808809710393,0.0820683394544944,0.014646380985434,-0.584028054526038,0.0830191259853612,-0.0759957710745106,14
"175","8_9",1,4,1,187.081318988922,0.916666666666667,204.088711624279,1.34388866655481,-0.226840202814536,0.531788092837086,-0.361345689466109,0.262996483066652,16
"176","8_9",2,4,1,125.969973732787,0.916666666666667,137.421789526676,0.940868464143473,-0.0135466867418044,1.40504431182988,-0.04042090661356,-0.283162094962344,16
"177","8_9",4,4,2,15.6919617094836,1.65,9.51027982392945,0.0987789558606027,0.00562083550808579,0.0114639107462102,0.38376169696174,0.345921367581629,16
"178","8_9",5,4,1,14.9297303011922,4.4,3.39312052299823,0.0219555645187789,0.111362417927221,2.12043993120685,0.215942089228997,0.105738842008088,16
"179","8_9",7,4,2,213.933255765647,0.733333333333333,291.727166953156,2.3669134124894,-0.0606482546883624,1.19111073466536,-0.15057317885534,0.0968944658227879,16
"180","8_9",8,4,2,26.6659613617933,1.65,16.1611887041171,0.179120861713207,-0.0423478317223041,0.949818122455409,0.480461866845556,0.260042220450049,16
"181","8_9",9,4,1,19.0480593933262,1.65,11.5442784201977,0.0793763251944151,-0.288176938425299,0.592153142685643,-0.192540999365075,0.129742840624788,16
"182","8_9",10,4,1,2.59838302806881,2.38333333333333,1.09023064114775,0.00796922804492781,-2.7501995158638,1.62305467806037,-0.265816610294578,0.385350095334063,16
"183","8_9",11,4,1,24.2842701896004,1.65,14.7177395088487,0.0994098961733046,0.308546753777807,-1.41709034625995,0.103314713700508,0.00441803485688579,16
"184","8_9",12,4,1,62.8768921187027,2.75,22.864324406801,0.244460838138953,-0.382383487787942,0.133649738239295,-0.00646996890574019,-0.107179075963624,16
"185","8_9",12,4,2,7.3031710447012,0.733333333333333,9.95886960641073,0.106478265772662,0.0929697372515204,0.655487291201978,0.916336353949691,0.474528024529754,16
"186","8_9",13,4,2,15.178105457495,1.46666666666667,10.3487082664739,0.111254660555396,0.693711545909411,0.154760267968029,-0.0226670356964998,1.19320405617383,16
"187","8_9",14,4,1,20.7253182754238,1.65,12.5607989548023,0.0918197797255109,-0.0439286387464519,2.31518928780326,-0.099212116271595,-0.256520293004027,16
"188","8_9",16,4,2,12.8960834612202,0.916666666666667,14.0684546849675,0.122341622678276,-0.322639811178096,-1.2058467363708,0.141174128353313,-0.65503113109328,16
"189","8_9",17,4,1,86.3480039943468,0.916666666666667,94.1978225392874,0.996752780965258,-0.0973120998274132,1.67181128079139,-0.0184173650317125,-0.176711997172063,16
"190","8_9",17,4,2,45.1457963737139,0.366666666666667,123.124899201038,1.30284418871271,-0.0895974758615945,1.30339537002873,-0.54266638187834,-0.232045006371917,16
"191","8_9",18,4,1,11.4820664554247,4.58333333333333,2.50517813572902,0.0342765177497188,-0.225402024867859,-0.486194754338171,0.117279061783525,-0.226438914860742,16
"192","8_9",19,4,1,26.8995063524576,4.58333333333333,5.86898320417257,0.0628952944580136,0.151902320531769,1.6697583852816,0.0437675109078675,-0.121267391112499,16
